country,fifa_country,fcratings_country,group,fcratings_country_url,rank_in_country,player_name,player_url,position,club,club_url,ovr,pac,sho,pas,dri,def,phy,source_url
South Africa,South Africa,South Africa,A,https://www.fcratings.com/nations/south-africa-140,15,Kegs Chauke,https://www.fcratings.com/kegs-chauke-260927,CM,Burton Albion F.C.,https://www.fcratings.com/clubs/burton-albion-fc-15015,61,71,56,58,64,56,62,https://www.fcratings.com/nations/south-africa-140
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,1,Heung Min Son,https://www.fcratings.com/heung-min-son-200104,LW,Los Angeles FC,https://www.fcratings.com/clubs/los-angeles-fc-112996,84,83,84,81,83,42,73,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,2,Kim Min Jae,https://www.fcratings.com/kim-min-jae-237086,CB,FC Bayern Munich,https://www.fcratings.com/clubs/fc-bayern-munich-21,82,73,32,58,63,83,84,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,3,Lee Kang In,https://www.fcratings.com/lee-kang-in-243780,RW,Paris Saint-Germain FC,https://www.fcratings.com/clubs/paris-saint-germain-fc-73,80,72,76,81,83,52,64,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,4,Lee Jae Sung,https://www.fcratings.com/lee-jae-sung-221671,CAM,1. FSV Mainz 05,https://www.fcratings.com/clubs/1-fsv-mainz-05-169,76,71,71,73,78,66,66,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,5,Hwang In Beom,https://www.fcratings.com/hwang-in-beom-228010,CM,,,76,62,70,76,77,63,64,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,6,Lee Dong Kyeong,https://www.fcratings.com/lee-dong-kyeong-245054,CAM,Ulsan HD FC,https://www.fcratings.com/clubs/ulsan-hd-fc-1473,75,77,74,73,75,59,73,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,7,Jo Hyeon Woo,https://www.fcratings.com/jo-hyeon-woo-212432,GK,Ulsan HD FC,https://www.fcratings.com/clubs/ulsan-hd-fc-1473,74,77,71,62,77,51,73,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,8,Hwang Hee Chan,https://www.fcratings.com/hwang-hee-chan-226380,ST,Wolverhampton Wanderers F.C.,https://www.fcratings.com/clubs/wolverhampton-wanderers-fc-110,74,80,75,69,74,39,68,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,9,Joo Min Kyu,https://www.fcratings.com/joo-min-kyu-213189,ST,Daejeon Hana Citizen,https://www.fcratings.com/clubs/daejeon-hana-citizen-980,74,62,75,56,69,46,79,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,10,Song Bum Keun,https://www.fcratings.com/song-bum-keun-238570,GK,Jeonbuk Hyundai Motors,https://www.fcratings.com/clubs/jeonbuk-hyundai-motors-1477,74,76,69,67,76,25,72,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,11,Park Jin Seob,https://www.fcratings.com/park-jin-seob-243673,CB,Jeonbuk Hyundai Motors,https://www.fcratings.com/clubs/jeonbuk-hyundai-motors-1477,74,70,54,62,63,73,84,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,12,Jens Castrop,https://www.fcratings.com/jens-castrop-264194,CM,Borussia Mönchengladbach,https://www.fcratings.com/clubs/borussia-monchengladbach-23,74,80,66,71,77,66,71,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,13,Lee Chang Geun,https://www.fcratings.com/lee-chang-geun-210941,GK,Daejeon Hana Citizen,https://www.fcratings.com/clubs/daejeon-hana-citizen-980,73,73,74,67,75,45,72,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,14,Jeong Woo Yeong,https://www.fcratings.com/jeong-woo-yeong-239138,CAM,1. FC Union Berlin,https://www.fcratings.com/clubs/1-fc-union-berlin-1831,73,76,62,68,78,36,60,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,15,Kim Jin Kyu,https://www.fcratings.com/kim-jin-kyu-227659,CM,Jeonbuk Hyundai Motors,https://www.fcratings.com/clubs/jeonbuk-hyundai-motors-1477,73,70,68,72,72,52,70,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,16,Oh Hyeon Gyu,https://www.fcratings.com/oh-hyeon-gyu-248712,ST,Beşiktaş J.K.,https://www.fcratings.com/clubs/besiktas-jk-327,73,78,75,54,69,43,81,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,17,Hong Hyeon Seok,https://www.fcratings.com/hong-hyeon-seok-244108,CAM,KAA Gent,https://www.fcratings.com/clubs/kaa-gent-674,72,71,70,71,74,65,60,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,18,Paik Seung Ho,https://www.fcratings.com/paik-seung-ho-237424,CDM,Birmingham City F.C.,https://www.fcratings.com/clubs/birmingham-city-fc-88,72,67,67,70,74,66,75,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,19,Yang Hyun Jun,https://www.fcratings.com/yang-hyun-jun-260397,RW,Celtic F.C.,https://www.fcratings.com/clubs/celtic-fc-78,72,82,68,69,74,39,69,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,20,Kim Bong Soo,https://www.fcratings.com/kim-bong-soo-260474,CDM,Daejeon Hana Citizen,https://www.fcratings.com/clubs/daejeon-hana-citizen-980,71,67,59,64,67,68,79,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,21,Jeon Jin Woo,https://www.fcratings.com/jeon-jin-woo-242004,RW,Oxford United F.C.,https://www.fcratings.com/clubs/oxford-united-fc-1951,71,89,66,60,74,35,61,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,22,Ko Seung Beom,https://www.fcratings.com/ko-seung-beom-232595,CM,Ulsan HD FC,https://www.fcratings.com/clubs/ulsan-hd-fc-1473,71,73,60,68,72,67,78,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,23,Park Seung Wook,https://www.fcratings.com/park-seung-wook-263845,CB,Pohang Steelers,https://www.fcratings.com/clubs/pohang-steelers-1474,71,76,42,64,64,69,81,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,24,Eom Ji Sung,https://www.fcratings.com/eom-ji-sung-260492,LM,Swansea City A.F.C.,https://www.fcratings.com/clubs/swansea-city-afc-1960,71,85,64,63,73,36,65,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,25,Bae Jun Ho,https://www.fcratings.com/bae-jun-ho-266774,LM,Stoke City F.C.,https://www.fcratings.com/clubs/stoke-city-fc-1806,71,74,62,69,73,36,55,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,26,Lee Ho Jae,https://www.fcratings.com/lee-ho-jae-261115,ST,Pohang Steelers,https://www.fcratings.com/clubs/pohang-steelers-1474,71,53,74,46,61,26,80,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,27,Ki Sung Yueng,https://www.fcratings.com/ki-sung-yueng-180283,CM,Pohang Steelers,https://www.fcratings.com/clubs/pohang-steelers-1474,71,52,61,74,64,62,74,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,28,Lee Han Beom,https://www.fcratings.com/lee-han-beom-261062,CB,FC Midtjylland,https://www.fcratings.com/clubs/fc-midtjylland-1516,71,72,29,53,60,71,72,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,29,Hwang Ui Jo,https://www.fcratings.com/hwang-ui-jo-212260,ST,Alanyaspor,https://www.fcratings.com/clubs/alanyaspor-113142,70,77,72,64,72,42,71,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,30,Lee Chang Min,https://www.fcratings.com/lee-chang-min-221467,CM,Jeju SK FC,https://www.fcratings.com/clubs/jeju-sk-fc-1478,70,68,67,70,68,61,75,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,31,Hwang Jae Won,https://www.fcratings.com/hwang-jae-won-266789,RB,Daegu FC,https://www.fcratings.com/clubs/daegu-fc-2056,70,79,49,64,70,65,80,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,32,Song Min Kyu,https://www.fcratings.com/song-min-kyu-248188,LM,FC Seoul,https://www.fcratings.com/clubs/fc-seoul-982,70,72,65,66,71,39,75,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,33,Jung Ho Yeon,https://www.fcratings.com/jung-ho-yeon-266751,CM,Minnesota United FC,https://www.fcratings.com/clubs/minnesota-united-fc-111138,70,66,54,63,72,61,76,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,34,Jeon Min Gwang,https://www.fcratings.com/jeon-min-gwang-227632,CB,Pohang Steelers,https://www.fcratings.com/clubs/pohang-steelers-1474,70,75,51,58,57,68,80,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,35,Seo Min Woo,https://www.fcratings.com/seo-min-woo-255500,CDM,Gangwon FC,https://www.fcratings.com/clubs/gangwon-fc-112115,70,61,58,62,66,66,79,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,36,Lee Myung Jae,https://www.fcratings.com/lee-myung-jae-222052,LB,Daejeon Hana Citizen,https://www.fcratings.com/clubs/daejeon-hana-citizen-980,70,77,62,64,69,64,67,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,37,Park Ji Soo,https://www.fcratings.com/park-ji-soo-212912,CB,Jeonbuk Hyundai Motors,https://www.fcratings.com/clubs/jeonbuk-hyundai-motors-1477,70,69,48,55,59,70,75,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,38,Kim Young Gwon,https://www.fcratings.com/kim-young-gwon-201528,CB,Ulsan HD FC,https://www.fcratings.com/clubs/ulsan-hd-fc-1473,70,64,44,65,58,68,76,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,39,Kwon Kyung Won,https://www.fcratings.com/kwon-kyung-won-212778,CB,FC Anyang,https://www.fcratings.com/clubs/fc-anyang-112555,70,64,41,62,61,68,79,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,40,Lee Gi Hyeok,https://www.fcratings.com/lee-gi-hyeok-261128,CB,Gangwon FC,https://www.fcratings.com/clubs/gangwon-fc-112115,70,82,56,61,68,67,77,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,41,Kang Sang Yoon,https://www.fcratings.com/kang-sang-yoon-268895,CM,Jeonbuk Hyundai Motors,https://www.fcratings.com/clubs/jeonbuk-hyundai-motors-1477,70,80,57,66,70,59,65,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,42,Kim Jin Su,https://www.fcratings.com/kim-jin-su-213317,LB,FC Seoul,https://www.fcratings.com/clubs/fc-seoul-982,70,77,45,64,64,64,75,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,43,Lee Hyun Ju,https://www.fcratings.com/lee-hyun-ju-276600,CAM,F.C. Arouca,https://www.fcratings.com/clubs/fc-arouca-112513,70,69,59,65,74,32,53,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,44,Minsu,https://www.fcratings.com/minsu-75437,LM,FC Andorra,https://www.fcratings.com/clubs/fc-andorra-114554,70,80,65,64,73,26,47,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,45,Um Won Sang,https://www.fcratings.com/um-won-sang-246937,RM,Daejeon Hana Citizen,https://www.fcratings.com/clubs/daejeon-hana-citizen-980,69,91,64,60,70,37,67,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,46,Yang Min Hyeok,https://www.fcratings.com/yang-min-hyeok-71106,RM,Coventry City F.C.,https://www.fcratings.com/clubs/coventry-city-fc-1800,69,79,66,62,73,31,51,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,47,Jeong Seung Hyun,https://www.fcratings.com/jeong-seung-hyun-227790,CB,Ulsan HD FC,https://www.fcratings.com/clubs/ulsan-hd-fc-1473,69,44,33,52,45,70,77,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,48,Choi Jun,https://www.fcratings.com/choi-jun-251161,RB,FC Seoul,https://www.fcratings.com/clubs/fc-seoul-982,69,82,50,62,68,63,75,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,49,Kim Moon Hwan,https://www.fcratings.com/kim-moon-hwan-244800,RB,Daejeon Hana Citizen,https://www.fcratings.com/clubs/daejeon-hana-citizen-980,69,83,53,60,69,62,68,https://www.fcratings.com/nations/korea-republic-167
South Korea,South Korea,Korea Republic,A,https://www.fcratings.com/nations/korea-republic-167,50,Kim Gyeong Min,https://www.fcratings.com/kim-gyeong-min-221759,GK,Gwangju FC,https://www.fcratings.com/clubs/gwangju-fc-112258,69,68,68,66,69,49,70,https://www.fcratings.com/nations/korea-republic-167
Bosnia and Herzegovina,Bosnia and Herzegovina,Bosnia and Herzegovina,B,https://www.fcratings.com/nations/bosnia-and-herzegovina-8,1,Ermedin Demirović,https://www.fcratings.com/ermedin-demirovic-238900,ST,VfB Stuttgart,https://www.fcratings.com/clubs/vfb-stuttgart-36,80,72,81,73,78,42,78,https://www.fcratings.com/nations/bosnia-and-herzegovina-8
Bosnia and Herzegovina,Bosnia and Herzegovina,Bosnia and Herzegovina,B,https://www.fcratings.com/nations/bosnia-and-herzegovina-8,2,Edin Džeko,https://www.fcratings.com/edin-dzeko-180930,ST,FC Schalke 04,https://www.fcratings.com/clubs/fc-schalke-04-34,79,47,81,74,76,40,72,https://www.fcratings.com/nations/bosnia-and-herzegovina-8
Bosnia and Herzegovina,Bosnia and Herzegovina,Bosnia and Herzegovina,B,https://www.fcratings.com/nations/bosnia-and-herzegovina-8,3,Didi Haračić,https://www.fcratings.com/didi-haracic-267368,GK,San Diego FC,https://www.fcratings.com/clubs/san-diego-fc-116312,79,78,77,73,80,43,77,https://www.fcratings.com/nations/bosnia-and-herzegovina-8
Bosnia and Herzegovina,Bosnia and Herzegovina,Bosnia and Herzegovina,B,https://www.fcratings.com/nations/bosnia-and-herzegovina-8,4,Sead Kolašinac,https://www.fcratings.com/sead-kolasinac-207993,CB,Atalanta BC,https://www.fcratings.com/clubs/atalanta-bc-115845,78,61,62,68,67,79,81,https://www.fcratings.com/nations/bosnia-and-herzegovina-8
Bosnia and Herzegovina,Bosnia and Herzegovina,Bosnia and Herzegovina,B,https://www.fcratings.com/nations/bosnia-and-herzegovina-8,5,Nikola Vasilj,https://www.fcratings.com/nikola-vasilj-262956,GK,FC St. Pauli,https://www.fcratings.com/clubs/fc-st-pauli-110329,78,79,75,65,81,34,78,https://www.fcratings.com/nations/bosnia-and-herzegovina-8
Bosnia and Herzegovina,Bosnia and Herzegovina,Bosnia and Herzegovina,B,https://www.fcratings.com/nations/bosnia-and-herzegovina-8,6,Amar Dedić,https://www.fcratings.com/amar-dedic-257345,RB,S.L. Benfica,https://www.fcratings.com/clubs/sl-benfica-234,76,83,62,72,80,68,77,https://www.fcratings.com/nations/bosnia-and-herzegovina-8
Bosnia and Herzegovina,Bosnia and Herzegovina,Bosnia and Herzegovina,B,https://www.fcratings.com/nations/bosnia-and-herzegovina-8,7,Anel Ahmedhodžić,https://www.fcratings.com/anel-ahmedhodzic-236524,CB,,,75,72,41,59,61,75,79,https://www.fcratings.com/nations/bosnia-and-herzegovina-8
Bosnia and Herzegovina,Bosnia and Herzegovina,Bosnia and Herzegovina,B,https://www.fcratings.com/nations/bosnia-and-herzegovina-8,8,Haris Tabaković,https://www.fcratings.com/haris-tabakovic-212002,ST,Borussia Mönchengladbach,https://www.fcratings.com/clubs/borussia-monchengladbach-23,75,60,74,52,67,33,80,https://www.fcratings.com/nations/bosnia-and-herzegovina-8
