fifa_version,fifa_update_date,nationality_name,short_name,long_name,player_positions,nation_position,overall,potential,value_eur,age
23,2022-09-01,Argentina,F. Armani,Franco Armani,GK,SUB,79,79,1900000.0,35
23,2022-09-01,Morocco,Munir,Munir El Haddadi Mohamed,"LW, RW, ST",RW,79,80,20500000.0,26
23,2022-09-01,Netherlands,W. Weghorst,Wout Weghorst,ST,SUB,79,79,17500000.0,29
23,2022-09-01,France,B. Pavard,Benjamin Pavard,"RB, CB",SUB,79,81,20000000.0,26
23,2022-09-01,Poland,M. Cash,Matty Cash,"RB, RWB",RB,79,84,24500000.0,24
23,2022-09-01,Ukraine,O. Zinchenko,Oleksandr Zinchenko,LB,LCM,79,82,21500000.0,25
23,2022-09-01,Brazil,Emelvinson,Emelvin William Anjos Rochedo,GK,SUB,79,79,3000000.0,34
23,2022-09-01,Brazil,Diego Essler,Ronaldo Diego Essler Domingues,"LB, LM",SUB,79,79,19000000.0,22
23,2022-09-01,Brazil,Adnan Vidual,Adnan Claudiano Vidual Machado,RB,SUB,79,79,15000000.0,30
23,2022-09-01,Brazil,Jorge Andrão,Everton Jorge Andrade Zanon,"CDM, CM",CM,79,79,17000000.0,26
23,2022-09-01,Brazil,Melvin Parrela,Melvin Luan Parrela Porfírio,CDM,SUB,79,79,18500000.0,22
23,2022-09-01,Brazil,Luimo Boas Santos,Luan Vágner Boas Macedo,ST,SUB,79,79,21000000.0,22
23,2022-09-01,Argentina,G. Montiel,Gonzalo Ariel Montiel,"RB, RWB",SUB,79,81,20000000.0,25
23,2022-09-01,Netherlands,D. Malen,Donyell Malen,"ST, LM",SUB,79,85,28000000.0,23
23,2022-09-01,Netherlands,J. Bijlow,Justin Bijlow,GK,GK,79,85,22500000.0,24
23,2022-09-01,Portugal,Diogo Costa,Diogo Meireles Costa,GK,SUB,79,86,30500000.0,22
23,2022-09-01,Croatia,J. Brekalo,Josip Brekalo,"CF, LM",SUB,79,85,28000000.0,24
23,2022-09-01,Hungary,D. Szoboszlai,Dominik Szoboszlai,"CAM, LM",LW,79,87,39500000.0,21
23,2022-09-01,Netherlands,T. Malacia,Tyrell Malacia,LB,SUB,79,85,26500000.0,22
23,2022-09-01,England,C. Gallagher,Conor Gallagher,CM,SUB,79,86,35500000.0,22
23,2022-09-01,Canada,J. David,Jonathan Christian David,ST,ST,79,85,28500000.0,22
23,2022-09-01,Netherlands,R. Gravenberch,Ryan Jiro Gravenberch,CM,SUB,79,89,38500000.0,20
23,2022-09-01,Italy,G. Raspadori,Giacomo Raspadori,"CF, CAM, LM",SUB,79,86,36000000.0,22
23,2022-09-01,Portugal,Matheus Nunes,Matheus Luiz Nunes,CM,SUB,79,86,35000000.0,23
23,2022-09-01,Italy,S. Sirigu,Salvatore Sirigu,GK,SUB,78,78,,35
23,2022-09-01,Croatia,D. Lovren,Dejan Lovren,CB,LCB,78,78,,32
23,2022-09-01,Poland,G. Krychowiak,Grzegorz Krychowiak,"CDM, CM",RDM,78,78,9500000.0,32
23,2022-09-01,Australia,M. Ryan,Mathew David Ryan,GK,GK,78,78,9500000.0,30
23,2022-09-01,Belgium,D. Praet,Dennis Praet,"CAM, CF, CM",SUB,78,78,14000000.0,28
23,2022-09-01,Belgium,T. Meunier,Thomas Meunier,"RB, RM",SUB,78,78,12000000.0,30
23,2022-09-01,Ukraine,T. Stepanenko,Taras Stepanenko,CDM,CDM,78,78,9500000.0,32
23,2022-09-01,Netherlands,N. Aké,Nathan Aké,"CB, LB",LCB,78,80,15000000.0,27
23,2022-09-01,Belgium,T. Castagne,Timothy Castagne,"RB, LB",RM,78,80,16000000.0,26
23,2022-09-01,Croatia,D. Ćaleta-Car,Duje Ćaleta-Car,CB,RCB,78,82,17500000.0,25
23,2022-09-01,Germany,L. Nmecha,Lukas Nmecha,ST,SUB,78,83,21500000.0,23
23,2022-09-01,Brazil,Zervandro,A. Zervandro Chiamuloira Paes,"CB, LB",SUB,78,78,14500000.0,22
23,2022-09-01,Brazil,Pedrão Tofico,Pedro Tofico Dourado Hermes,CB,SUB,78,78,13500000.0,26
23,2022-09-01,Brazil,Jadson Bardeira,Jadson Bardeira Cunha,ST,SUB,78,78,17000000.0,22
23,2022-09-01,Argentina,E. Palacios,Exequiel Alejandro Palacios,"CDM, CM, CAM",SUB,78,83,19500000.0,23
23,2022-09-01,Sweden,J. Karlsson,Karl Jesper Karlsson,LW,SUB,78,83,21000000.0,23
23,2022-09-01,Norway,F. Aursnes,Fredrik Aursnes,"CDM, CM",SUB,78,79,15000000.0,26
23,2022-09-01,Argentina,N. Molina,Nahuel Molina Lucero,"RWB, RM",RB,78,84,21000000.0,24
23,2022-09-01,Italy,M. Kean,Moise Bioty Kean,"ST, LW",SUB,78,86,32000000.0,22
23,2022-09-01,Austria,S. Kalajdžić,Saša Kalajdžić,ST,SUB,78,82,20500000.0,24
23,2022-09-01,Croatia,N. Vlašić,Nikola Vlašić,"LM, CAM",SUB,78,83,21000000.0,24
23,2022-09-01,Austria,C. Baumgartner,Christoph Baumgartner,"CAM, CM, LM",LM,78,84,22500000.0,22
23,2022-09-01,Belgium,A. Saelemaekers,Alexis Jesse Saelemaekers,"RW, RM",SUB,78,82,20000000.0,23
23,2022-09-01,Croatia,B. Sosa,Borna Sosa,"LB, LM",LB,78,83,20000000.0,24
23,2022-09-01,Argentina,J. Álvarez,Julián Álvarez,"ST, RW, LW",SUB,78,86,32000000.0,22
23,2022-09-01,Czech Republic,T. Holeš,Tomáš Holeš,"CDM, CB",LCB,78,78,12000000.0,29
23,2022-09-01,Mexico,A. Guardado,José Andrés Guardado Hernández,CDM,LCM,77,77,3000000.0,35
23,2022-09-01,Republic of Ireland,M. Doherty,Matthew James Doherty,"RWB, RB",SUB,77,77,9000000.0,30
23,2022-09-01,Belgium,M. Batshuayi,Michy Batshuayi Tunga,ST,SUB,77,77,11000000.0,28
23,2022-09-01,Canada,M. Borjan,Milan Borjan,GK,GK,77,77,,34
23,2022-09-01,Croatia,M. Livaja,Marko Livaja,"CF, ST, LW",SUB,77,77,11000000.0,28
23,2022-09-01,Denmark,Y. Poulsen,Yussuf Yurary Poulsen,ST,SUB,77,77,11000000.0,28
23,2022-09-01,Morocco,R. Saïss,Romain Saïss,"CB, CDM",LCB,77,77,7000000.0,32
23,2022-09-01,Scotland,C. McGregor,Callum William McGregor,"CDM, CM",LCM,77,77,9000000.0,29
23,2022-09-01,Morocco,S. Boufal,Sofiane Boufal,"CF, LM, ST",LW,77,77,11000000.0,28
23,2022-09-01,Ghana,A. Djiku,Alexander Djiku,CB,RCB,77,79,11000000.0,27
23,2022-09-01,Sweden,L. Augustinsson,Hans Carl Ludwig Augustinsson,"LB, LM",LB,77,77,9500000.0,28
23,2022-09-01,Belgium,J. Denayer,Jason Grégory Marianne Denayer,CB,CB,77,79,,27
23,2022-09-01,Croatia,M. Oršić,Mislav Oršić,"LW, LM, ST",SUB,77,77,10500000.0,29
23,2022-09-01,Austria,S. Lainer,Stefan Lainer,RB,RB,77,77,9500000.0,29
23,2022-09-01,Denmark,J. Andersen,Joachim Andersen,CB,SUB,77,80,12000000.0,26
23,2022-09-01,Denmark,K. Dolberg,Kasper Dolberg Rasmussen,ST,ST,77,81,15500000.0,24
23,2022-09-01,Spain,Robert Sánchez,Robert Lynch Sánchez,GK,SUB,77,83,13500000.0,24
23,2022-09-01,Mexico,C. Montes,César Jasib Montes Castro,CB,RCB,77,82,,25
23,2022-09-01,Wales,D. James,Daniel James,"RM, ST, LM",LS,77,82,16000000.0,24
23,2022-09-01,Mexico,A. Vega,Ernesto Alexis Vega Rojas,"LW, ST, LM",SUB,77,83,,24
23,2022-09-01,United States,M. Turner,Matthew Charles Turner,GK,SUB,77,80,9500000.0,28
23,2022-09-01,Denmark,R. Kristensen,Rasmus Nissen Kristensen,RB,SUB,77,82,15000000.0,24
23,2022-09-01,United States,Z. Steffen,Zack Steffen,GK,GK,77,79,9500000.0,27
23,2022-09-01,Ukraine,M. Shaparenko,Mykola Shaparenko,"CM, CAM",SUB,77,85,23500000.0,23
23,2022-09-01,United States,G. Reyna,Giovanni Alejandro Reyna,"CAM, RM, LM",SUB,77,86,23000000.0,19
23,2022-09-01,Czech Republic,A. Hložek,Adam Hložek,"CAM, LM, ST",LF,77,87,23000000.0,19
23,2022-09-01,United States,S. Dest,Sergiño Gianni Dest,"RB, RM, LB",SUB,77,85,22500000.0,21
23,2022-09-01,Czech Republic,J. Kuchta,Jan Kuchta,ST,ST,77,80,14000000.0,25
23,2022-09-01,Netherlands,T. Krul,Tim Krul,GK,SUB,76,76,1300000.0,34
23,2022-09-01,Mexico,H. Moreno,Héctor Alfredo Moreno Herrera,CB,LCB,76,76,,34
23,2022-09-01,Republic of Ireland,S. Coleman,Séamus Coleman,"RB, RWB",RWB,76,76,3900000.0,33
23,2022-09-01,Mexico,R. Cota,Rodolfo Cota Robles,GK,SUB,76,76,,34
23,2022-09-01,Wales,A. Ramsey,Aaron James Ramsey,"CM, CAM",RCM,76,76,6000000.0,31
23,2022-09-01,Austria,A. Dragović,Aleksandar Dragović,CB,RCB,76,76,,31
23,2022-09-01,Scotland,L. Cooper,Liam Cooper,CB,SUB,76,76,6000000.0,30
23,2022-09-01,Poland,Ł. Skorupski,Łukasz Skorupski,GK,SUB,76,76,4000000.0,31
23,2022-09-01,New Zealand,C. Wood,Christopher Grant Wood,ST,ST,76,76,7500000.0,30
23,2022-09-01,Denmark,M. Braithwaite,Martin Braithwaite Christensen,"ST, LW",SUB,76,76,6500000.0,31
23,2022-09-01,Australia,A. Mooy,Aaron Frank Mooy,"CM, CAM",RDM,76,76,6000000.0,31
23,2022-09-01,Belgium,D. Boyata,Anga Dedryck Boyata,CB,SUB,76,76,5000000.0,31
23,2022-09-01,Croatia,D. Vida,Domagoj Vida,CB,SUB,76,76,3600000.0,33
23,2022-09-01,Scotland,S. Armstrong,Stuart Armstrong,"RM, CM",SUB,76,76,7000000.0,30
23,2022-09-01,Norway,M. Elyounoussi,Mohamed Amine Elyounoussi,"LM, ST, RM",LM,76,76,8000000.0,27
23,2022-09-01,Denmark,C. Nørgaard,Christian Thers Nørgaard,"CDM, CM",SUB,76,76,6500000.0,28
23,2022-09-01,Poland,P. Frankowski,Przemysław Frankowski,"LWB, RWB",SUB,76,77,8000000.0,27
23,2022-09-01,Belgium,L. Dendoncker,Leander Dendoncker,"CM, CB",SUB,76,77,8500000.0,27
23,2022-09-01,United States,W. Zimmerman,Walker Dwain Zimmerman,CB,LCB,76,77,7000000.0,29
23,2022-09-01,Ghana,D. Amartey,Daniel Amartey,"CB, CDM",LCB,76,77,7500000.0,27
23,2022-09-01,Norway,A. Sørloth,Alexander Sørloth,ST,RM,76,78,9500000.0,26
23,2022-09-01,Norway,B. Meling,Birger Solberg Meling,LB,LB,76,77,8000000.0,27
23,2022-09-01,Poland,J. Bednarek,Jan Kacper Bednarek,CB,LCB,76,80,9000000.0,26
23,2022-09-01,Wales,H. Wilson,Harry Wilson,"RM, RW, CAM",LCM,76,79,10000000.0,25
23,2022-09-01,Mexico,É. Gutiérrez,Érick Gabriel Gutiérrez Galaviz,"CM, CDM",SUB,76,77,8500000.0,27
23,2022-09-01,Czech Republic,J. Staněk,Jindřich Staněk,GK,SUB,76,79,7500000.0,26
23,2022-09-01,Mexico,H. Martín,Henry Josué Martín Mex,ST,SUB,76,76,,29
23,2022-09-01,Morocco,S. Amrabat,Sofyan Amrabat,"CDM, CM",LCM,76,79,9000000.0,25
23,2022-09-01,Mexico,O. Pineda,Orbelín Pineda Alvarado,"LM, CM, RM",SUB,76,77,9000000.0,26
23,2022-09-01,Scotland,C. Adams,Ché Adams,ST,LS,76,78,9500000.0,25
23,2022-09-01,Germany,T. Kehrer,Jan Thilo Kehrer,"CB, RB",RB,76,79,9000000.0,25
23,2022-09-01,Sweden,M. Svanberg,Mattias Olof Svanberg,"CM, CDM",SUB,76,81,11500000.0,23
23,2022-09-01,United States,T. Adams,Tyler Shaan Adams,"CDM, CM, RWB",CDM,76,80,10000000.0,23
23,2022-09-01,Mexico,J. Sánchez,Jorge Eduardo Sánchez Ramos,RB,RB,76,82,,24
23,2022-09-01,Qatar,A. Afif,Akram Hassan Afif,"LW, CF, CAM",LW,76,78,,25
23,2022-09-01,Hungary,R. Sallai,Roland Sallai,"RM, CF",RW,76,77,9000000.0,25
23,2022-09-01,Denmark,J. Mæhle,Joakim Mæhle Pedersen,"RWB, RM, LM",LWB,76,79,9000000.0,25
23,2022-09-01,Mexico,C. Rodríguez,Carlos Alberto Rodríguez Gómez,"CAM, CM",SUB,76,81,,25
23,2022-09-01,Romania,F. Niță,Florin Constantin Niţă,GK,GK,76,76,1300000.0,34
23,2022-09-01,Poland,S. Żurkowski,Szymon Piotr Żurkowski,CM,SUB,76,82,12000000.0,24
23,2022-09-01,Denmark,A. Skov Olsen,Andreas Skov Olsen,"RM, CAM, RW",RW,76,83,15000000.0,22
23,2022-09-01,Ukraine,R. Yaremchuk,Roman Yaremchuk,ST,ST,76,79,10000000.0,26
23,2022-09-01,Denmark,M. Damsgaard,Mikkel Krogh Damsgaard,"LM, LW",SUB,76,85,17000000.0,21
23,2022-09-01,Denmark,J. Wind,Jonas Older Wind,"ST, CF",SUB,76,82,12000000.0,23
23,2022-09-01,Canada,Stephen Eustáquio,Stephen Antunes Eustáquio,"CDM, CM",RDM,76,82,10500000.0,25
23,2022-09-01,Mexico,L. Romo,Luis Francisco Romo Barrón,"CM, CDM",SUB,76,77,,27
23,2022-09-01,Ukraine,V. Mykolenko,Vitaliy Mykolenko,"LB, LWB",SUB,76,83,14500000.0,23
23,2022-09-01,Spain,Eric García,Eric García Martret,CB,RCB,76,83,14000000.0,21
23,2022-09-01,Ghana,M. Kudus,Mohammed Kudus,"CAM, CM",CAM,76,84,17000000.0,21
23,2022-09-01,Hungary,A. Szalai,Attila Árpád Szalai,"CB, LB",LCB,76,82,11000000.0,24
23,2022-09-01,Croatia,K. Jakić,Kristijan Jakić,"CDM, CM",SUB,76,79,9000000.0,25
23,2022-09-01,Ghana,A. Ayew,André Morgan Rami Ayew,"ST, RW",ST,75,75,,32
23,2022-09-01,Sweden,A. Ekdal,Albin Ekdal,"CM, CDM",LCM,75,75,4400000.0,32
23,2022-09-01,Norway,J. King,Joshua Christian Kojo King,"ST, CF, LW",SUB,75,75,5500000.0,30
23,2022-09-01,Finland,T. Pukki,Teemu Eino Antero Pukki,ST,RS,75,75,4600000.0,32
23,2022-09-01,Mexico,N. Araújo,Néstor Alejandro Araujo Razo,CB,SUB,75,75,,30
23,2022-09-01,Denmark,J. Larsen,Jens Stryger Larsen,"RB, RWB, LWB",SUB,75,75,4100000.0,31
23,2022-09-01,Austria,H. Lindner,Heinz Lindner,GK,SUB,75,75,3000000.0,31
23,2022-09-01,Ukraine,A. Yarmolenko,Andriy Yarmolenko,"RM, ST",RM,75,75,4500000.0,32
23,2022-09-01,Ghana,J. Ayew,Jordan Pierre Ayew,"RW, ST, RM",RM,75,75,5500000.0,30
23,2022-09-01,Austria,M. Gregoritsch,Michael Gregoritsch,"ST, CAM",SUB,75,75,6000000.0,28
23,2022-09-01,Denmark,F. Rønnow,Frederik Riis Rønnow,GK,SUB,75,75,3800000.0,29
23,2022-09-01,Denmark,A. Cornelius,Andreas Evald Cornelius,ST,SUB,75,75,5500000.0,29
23,2022-09-01,Denmark,J. Vestergaard,Jannik Vestergaard,CB,LCB,75,75,4700000.0,29
23,2022-09-01,Northern Ireland,S. Dallas,Stuart Dallas,"CM, LB, CDM",RM,75,75,4600000.0,31
23,2022-09-01,Morocco,F. Fajr,Fayçal Fajr,"CM, CDM, CAM",SUB,75,75,3500000.0,33
23,2022-09-01,Sweden,V. Claesson,Viktor Johan Anton Claesson,"LM, CAM",RM,75,75,5500000.0,30
23,2022-09-01,Sweden,R. Olsen,Robin Patrick Olsen,GK,GK,75,75,2800000.0,32
23,2022-09-01,Wales,D. Ward,Danny Ward,GK,GK,75,75,3800000.0,29
23,2022-09-01,Australia,C. Goodwin,Craig Alexander Goodwin,"LM, RM",SUB,75,75,5500000.0,30
23,2022-09-01,Romania,A. Maxim,Alexandru Iulian Maxim,"CAM, CM, LM",RCM,75,75,4700000.0,31
23,2022-09-01,Austria,V. Lazaro,Valentino Lazaro,"RWB, RM, RB",RM,75,76,6000000.0,26
23,2022-09-01,Australia,J. Maclaren,Jamie Maclaren,ST,ST,75,75,6000000.0,28
23,2022-09-01,Finland,G. Kamara,Glen Adjei Kamara,CM,LCM,75,78,7500000.0,26
23,2022-09-01,Poland,B. Drągowski,Bartłomiej Drągowski,GK,SUB,75,78,6000000.0,24
23,2022-09-01,Ukraine,S. Sydorchuk,Serhiy Sydorchuk,CDM,SUB,75,75,3900000.0,31
23,2022-09-01,Norway,M. Normann,Mathias Antonsen Normann,"CDM, CM",SUB,75,77,,26
23,2022-09-01,Poland,K. Piątek,Krzysztof Piątek,ST,SUB,75,76,6500000.0,27
23,2022-09-01,Austria,S. Posch,Stefan Posch,"CB, RB",LCB,75,79,7000000.0,25
23,2022-09-01,Norway,K. Ajer,Kristoffer Vassbakk Ajer,"CB, RB",RCB,75,83,11500000.0,24
23,2022-09-01,Poland,A. Buksa,Adam Buksa,ST,SUB,75,77,7000000.0,25
23,2022-09-01,Wales,C. Roberts,Connor Roberts,"RB, RWB",RWB,75,78,7000000.0,26
23,2022-09-01,Mexico,J. Gallardo,Jesús Daniel Gallardo Vasconcelos,"LB, LM, LW",LB,75,76,,27
23,2022-09-01,United States,C. Roldan,Cristian Roldán León,"RM, CF, CM",SUB,75,75,6000000.0,27
23,2022-09-01,Norway,S. Berge,Sander Gard Bolin Berge,"CDM, CM",CDM,75,81,8000000.0,24
23,2022-09-01,Republic of Ireland,J. Cullen,Joshua Jon Cullen,"CDM, CM",LCM,75,78,6500000.0,26
23,2022-09-01,Austria,M. Wöber,Maximilian Wöber,CB,SUB,75,80,7500000.0,24
23,2022-09-01,Scotland,D. Turnbull,David Turnbull,"CM, CAM",SUB,75,82,11500000.0,22
23,2022-09-01,Mexico,U. Antuna,Carlos Uriel Antuna Romero,"RM, LM, RW",SUB,75,79,,24
23,2022-09-01,Morocco,J. El Yamiq,Jawad El Yamiq,CB,SUB,75,75,4600000.0,30
23,2022-09-01,Ukraine,A. Lunin,Andriy Lunin,GK,SUB,75,84,11000000.0,23
23,2022-09-01,Ghana,D. Kyereh,Daniel-Kofi Kyereh,"CAM, ST, RM",SUB,75,78,7500000.0,26
23,2022-09-01,Ukraine,G. Bushchan,Georgiy Bushchan,GK,GK,75,78,5000000.0,28
23,2022-09-01,Mexico,S. Giménez,Santiago Tomás Giménez,ST,SUB,75,84,12500000.0,21
23,2022-09-01,Czech Republic,M. Sadílek,Michal Sadílek,"CDM, CM, LB",LCM,75,80,8000000.0,23
23,2022-09-01,Ghana,I. Baba,Iddrisu Baba Mohammed,"CDM, CM, CB",SUB,75,80,7500000.0,26
23,2022-09-01,Czech Republic,A. Král,Alex Král,"CDM, CM",SUB,75,80,8000000.0,24
23,2022-09-01,Czech Republic,P. Ševčík,Petr Ševčík,"CM, RM, CDM",SUB,75,75,5500000.0,28
23,2022-09-01,Republic of Ireland,N. Collins,Nathan Michael Collins,"CB, RB",RCB,75,82,10500000.0,21
23,2022-09-01,Scotland,A. Hickey,Aaron Buchanan Hickey,"LWB, RWB, LB",SUB,75,85,12000000.0,20
23,2022-09-01,Wales,B. Johnson,Brennan Price Johnson,"RW, ST",SUB,75,85,12500000.0,21
23,2022-09-01,Ghana,K. Sulemana,Kamaldeen Sulemana,"LW, LM, ST",LM,75,85,12500000.0,20
23,2022-09-01,Croatia,J. Juranović,Josip Juranović,"RB, LB",SUB,75,78,7000000.0,26
23,2022-09-01,Austria,N. Seiwald,Nicolas Seiwald,"CM, CDM",SUB,75,84,12500000.0,21
23,2022-09-01,Czech Republic,A. Mandous,Aleš Mandous,GK,SUB,75,75,3700000.0,30
23,2022-09-01,Czech Republic,J. Pešek,Jakub Pešek,"RM, LM",SUB,75,75,5500000.0,29
23,2022-09-01,Scotland,C. Gordon,Craig Sinclair Gordon,GK,GK,74,74,475000.0,39
23,2022-09-01,Austria,A. Ulmer,Andreas Ulmer,LB,SUB,74,74,925000.0,36
23,2022-09-01,Wales,W. Hennessey,Wayne Robert Hennessey,GK,SUB,74,74,475000.0,35
23,2022-09-01,Republic of Ireland,S. Duffy,Shane Patrick Michael Duffy,CB,LCB,74,74,3500000.0,30
23,2022-09-01,Poland,M. Klich,Mateusz Andrzej Klich,"CM, CDM",LDM,74,74,3300000.0,32
23,2022-09-01,Scotland,G. Hanley,Grant Hanley,CB,CB,74,74,3500000.0,30
23,2022-09-01,Czech Republic,J. Brabec,Jakub Brabec,CB,CB,74,74,,29
23,2022-09-01,Republic of Ireland,J. Egan,John Egan,CB,CB,74,74,3500000.0,29
23,2022-09-01,Sweden,E. Krafth,Emil Henry Kristoffer Krafth,"RB, CB",RB,74,74,4100000.0,27
23,2022-09-01,Sweden,J. Nilsson,Jörgen Joakim Nilsson,CB,LCB,74,74,,28
23,2022-09-01,Canada,J. Osorio,Jonathan Osorio,"CM, CDM, LM",SUB,74,74,4000000.0,30
23,2022-09-01,Canada,M. Crépeau,Maxime Crépeau,GK,SUB,74,76,3600000.0,28
23,2022-09-01,Scotland,R. Christie,Ryan Christie,"RW, RM",SUB,74,74,4500000.0,27
23,2022-09-01,Ukraine,E. Sobol,Eduard Sobol,"LB, LM",LB,74,75,4400000.0,27
23,2022-09-01,Norway,P. Berg,Patrick Berg,CM,SUB,74,78,6000000.0,24
23,2022-09-01,Norway,M. Thorsby,Morten Thorsby,"CM, LM",LCM,74,76,5000000.0,26
23,2022-09-01,Poland,K. Świderski,Karol Świderski,ST,SUB,74,79,6500000.0,25
23,2022-09-01,Morocco,A. Masina,Adam Masina,"LWB, LM, LB",LB,74,74,3800000.0,28
23,2022-09-01,Czech Republic,J. Jankto,Jakub Jankto,"LM, CM, RM",LM,74,75,5000000.0,26
23,2022-09-01,Canada,C. Larin,Cyle Christopher Larin,"ST, LW, LM",SUB,74,75,4900000.0,27
23,2022-09-01,United States,J. Siebatcheu,Theoson-Jordan Siebatcheu Pefok,ST,SUB,74,77,5500000.0,26
23,2022-09-01,United States,C. Carter-Vickers,Cameron Carter-Vickers,CB,SUB,74,83,8500000.0,24
23,2022-09-01,United States,A. Robinson,Antonee Robinson,"LB, LWB",LB,74,77,5500000.0,24
23,2022-09-01,Ukraine,M. Matvienko,Mykola Matvienko,"CB, LB",LCB,74,79,5500000.0,26
23,2022-09-01,Denmark,M. Jensen,Mathias Jensen,"CM, CDM",SUB,74,77,5500000.0,26
23,2022-09-01,Norway,J. Hauge,Jens Petter Hauge,"LM, RM, CAM",SUB,74,82,9500000.0,22
23,2022-09-01,Romania,I. Radu,Ionuț Andrei Radu,GK,SUB,74,77,4300000.0,25
23,2022-09-01,Poland,S. Szymański,Sebastian Szymański,"CAM, LW",RM,74,83,9500000.0,23
23,2022-09-01,United States,J. Ferreira,Jesús David Ferreira Castro,"CF, CAM, ST",SUB,74,84,9500000.0,21
23,2022-09-01,United States,T. Weah,Timothy Tarpeh Weah,"RM, LM, ST",RW,74,81,8500000.0,22
23,2022-09-01,Morocco,I. Louza,Imrân Louza,"CM, CDM",SUB,74,79,6500000.0,23
23,2022-09-01,Czech Republic,L. Masopust,Lukáš Masopust,"RM, RB",RM,74,74,4100000.0,29
23,2022-09-01,Norway,M. Pedersen,Marcus Holmgren Pedersen,"RB, LB",RB,74,82,9000000.0,22
23,2022-09-01,Czech Republic,M. Havel,Milan Havel,"LB, RB",SUB,74,74,4100000.0,27
23,2022-09-01,Ukraine,M. Mudryk,Mykhailo Mudryk,"LM, CAM",SUB,74,84,9500000.0,21
23,2022-09-01,United States,B. Aaronson,Brenden Russell Aaronson,"CAM, CM",SUB,74,81,8500000.0,21
23,2022-09-01,United States,C. Richards,Christopher Jeffrey Richards,CB,RCB,74,82,9000000.0,22
23,2022-09-01,Czech Republic,D. Zima,David Zima,CB,RCB,74,81,8000000.0,21
23,2022-09-01,Ghana,R. Ofori,Richard Ofori Antwi,GK,SUB,74,77,3900000.0,28
23,2022-09-01,Sweden,A. Elanga,Anthony David Junior Elanga,"RW, LW, RM",SUB,74,85,9500000.0,20
23,2022-09-01,Croatia,I. Grbić,Ivo Grbić,GK,SUB,74,78,4500000.0,26
23,2022-09-01,Ukraine,T. Kacharaba,Taras Kacharaba,CB,SUB,74,74,3900000.0,27
23,2022-09-01,Poland,N. Zalewski,Nicola Zalewski,LM,SUB,74,86,10000000.0,20
23,2022-09-01,Northern Ireland,S. Davis,Steven Davis,CM,RCM,73,73,950000.0,37
23,2022-09-01,United States,S. Johnson,Sean Everet Johnson,GK,SUB,73,73,1000000.0,33
23,2022-09-01,Austria,A. Weimann,Andreas Weimann,"ST, CAM, CM",SUB,73,73,3000000.0,30
23,2022-09-01,Czech Republic,J. Zelený,Jaroslav Zelený,"LB, CB",SUB,73,73,2700000.0,29
23,2022-09-01,Poland,B. Bereszyński,Bartosz Bereszyński,RB,LB,73,73,2700000.0,29
23,2022-09-01,Sweden,K. Olsson,Mats Kristoffer Olsson,"CM, CDM",RCM,73,74,3500000.0,27
23,2022-09-01,Sweden,R. Quaison,Robin Kwamina Quaison,"CF, LM",SUB,73,73,3100000.0,28
23,2022-09-01,Iceland,H. Magnússon,Hörður Björgvin Magnússon,"CB, LB",LCB,73,74,2800000.0,29
23,2022-09-01,Austria,L. Schaub,Louis Schaub,"CAM, RM, CM",SUB,73,74,3500000.0,27
23,2022-09-01,Republic of Ireland,D. Lenihan,Darragh Lenihan,CB,SUB,73,75,3100000.0,28
23,2022-09-01,Northern Ireland,P. McNair,Patrick James Coleman McNair,"CB, CDM, CM",RCB,73,76,3500000.0,27
23,2022-09-01,Wales,K. Moore,Kieffer Roberto Francisco Moore,ST,SUB,73,73,3000000.0,29
23,2022-09-01,United States,P. Arriola,Paul Joseph Arriola Hendricks,"RM, RW",SUB,73,73,3200000.0,27
23,2022-09-01,Finland,J. Pohjanpalo,Joel Julius Ilmari Pohjanpalo,ST,LS,73,73,3300000.0,27
23,2022-09-01,Sweden,C. Starfelt,Carl Anders Theodor Starfelt,CB,SUB,73,76,3500000.0,27
23,2022-09-01,Hungary,D. Dibusz,Dénes Dibusz,GK,SUB,73,73,1600000.0,31
23,2022-09-01,United States,A. Long,Aaron Long,CB,SUB,73,73,2500000.0,29
23,2022-09-01,Morocco,Munir,Munir Mohand Mohamedi,GK,SUB,73,73,1000000.0,33
23,2022-09-01,China PR,Yan Junling,颜骏凌,GK,GK,73,73,1600000.0,31
23,2022-09-01,Scotland,J. Hendry,Jack Hendry,CB,SUB,73,76,3500000.0,27
23,2022-09-01,Scotland,S. McKenna,Scott McKenna,CB,SUB,73,78,4000000.0,25
23,2022-09-01,Finland,R. Lod,Robin Lod,"RM, ST, CAM",RCM,73,73,3000000.0,29
23,2022-09-01,Denmark,D. Iversen,Daniel Lønne Iversen,GK,SUB,73,78,3700000.0,24
23,2022-09-01,Austria,P. Pentz,Patrick Pentz,GK,SUB,73,78,3600000.0,25
23,2022-09-01,Morocco,S. Amallah,Selim Amallah,"CAM, CM, LW",CAM,73,76,4000000.0,25
23,2022-09-01,Poland,J. Góralski,Jacek Góralski,CDM,SUB,73,73,2600000.0,29
23,2022-09-01,Romania,A. Mitriță,Alexandru Ionuț Mitriță,"LW, LM, CM",LW,73,73,3200000.0,27
23,2022-09-01,Hungary,D. Sallói,Dániel Sallói,"LW, ST",SUB,73,74,3600000.0,25
23,2022-09-01,Republic of Ireland,M. Travers,Mark Travers,GK,SUB,73,80,5000000.0,23
